user_id,user_name,city,effective_from,effective_to,is_current
U477,User_476,Jaipur,2026-01-01,,True
U478,User_477,Jaipur,2026-01-01,,True
U479,User_478,Mumbai,2026-01-01,,True
U480,User_479,Mumbai,2026-01-01,,True
U481,User_480,Mumbai,2026-01-01,,True
U482,User_481,Jaipur,2026-01-01,,True
U483,User_482,Bangalore,2026-01-01,,True
U484,User_483,Delhi,2026-01-01,,True
U485,User_484,Delhi,2026-01-01,,True
U486,User_485,Bangalore,2026-01-01,,True
U487,User_486,Mumbai,2026-01-01,,True
U488,User_487,Delhi,2026-01-01,,True
U489,User_488,Delhi,2026-01-01,,True
U490,User_489,Bangalore,2026-01-01,,True
U491,User_490,Jaipur,2026-01-01,,True
U492,User_491,Delhi,2026-01-01,,True
U493,User_492,Bangalore,2026-01-01,,True
U494,User_493,Jaipur,2026-01-01,2026-04-15,False
U494,User_493,Delhi,2026-04-16,,True
U495,User_494,Bangalore,2026-01-01,,True
U496,User_495,Mumbai,2026-01-01,,True
U497,User_496,Mumbai,2026-01-01,,True
U498,User_497,Mumbai,2026-01-01,,True
U499,User_498,Delhi,2026-01-01,,True
U500,User_499,Jaipur,2026-01-01,,True
U501,User_500,Jaipur,2026-01-01,,True
U502,User_501,Mumbai,2026-01-01,2026-04-15,False
U502,User_501,Jaipur,2026-04-16,,True
U503,User_502,Bangalore,2026-01-01,,True
U504,User_503,Bangalore,2026-01-01,,True
U505,User_504,Mumbai,2026-01-01,2026-04-15,False
U505,User_504,Bangalore,2026-04-16,,True
U506,User_505,Delhi,2026-01-01,,True
U507,User_506,Mumbai,2026-01-01,2026-04-15,False
U507,User_506,Bangalore,2026-04-16,,True
U508,User_507,Mumbai,2026-01-01,,True
U509,User_508,Mumbai,2026-01-01,,True
U510,User_509,Delhi,2026-01-01,2026-04-15,False
U510,User_509,Bangalore,2026-04-16,,True
U511,User_510,Jaipur,2026-01-01,2026-04-15,False
U511,User_510,Bangalore,2026-04-16,,True
U512,User_511,Bangalore,2026-01-01,,True
U513,User_512,Mumbai,2026-01-01,,True
U514,User_513,Mumbai,2026-01-01,,True
U515,User_514,Delhi,2026-01-01,,True
U516,User_515,Mumbai,2026-01-01,,True
U517,User_516,Bangalore,2026-01-01,2026-04-15,False
U517,User_516,Delhi,2026-04-16,,True
U518,User_517,Mumbai,2026-01-01,,True
U519,User_518,Jaipur,2026-01-01,,True
U520,User_519,Mumbai,2026-01-01,,True
U521,User_520,Bangalore,2026-01-01,,True
U522,User_521,Bangalore,2026-01-01,2026-04-15,False
U522,User_521,Delhi,2026-04-16,,True
U523,User_522,Mumbai,2026-01-01,,True
U524,User_523,Delhi,2026-01-01,,True
U525,User_524,Mumbai,2026-01-01,2026-04-15,False
U525,User_524,Bangalore,2026-04-16,,True
U526,User_525,Jaipur,2026-01-01,,True
U527,User_526,Bangalore,2026-01-01,2026-04-15,False
U527,User_526,Jaipur,2026-04-16,,True
U528,User_527,Bangalore,2026-01-01,,True
U529,User_528,Mumbai,2026-01-01,,True
U530,User_529,Delhi,2026-01-01,,True
U531,User_530,Bangalore,2026-01-01,,True
U532,User_531,Mumbai,2026-01-01,,True
U533,User_532,Mumbai,2026-01-01,,True
U534,User_533,Delhi,2026-01-01,,True
U535,User_534,Mumbai,2026-01-01,,True
U536,User_535,Bangalore,2026-01-01,,True
U537,User_536,Jaipur,2026-01-01,,True
U538,User_537,Mumbai,2026-01-01,,True
U539,User_538,Bangalore,2026-01-01,,True
U540,User_539,Bangalore,2026-01-01,,True
U541,User_540,Mumbai,2026-01-01,2026-04-15,False
U541,User_540,Bangalore,2026-04-16,,True
U542,User_541,Delhi,2026-01-01,2026-04-15,False
U542,User_541,Jaipur,2026-04-16,,True
U543,User_542,Bangalore,2026-01-01,,True
U544,User_543,Mumbai,2026-01-01,,True
U545,User_544,Bangalore,2026-01-01,2026-04-15,False
U545,User_544,Jaipur,2026-04-16,,True
U546,User_545,Bangalore,2026-01-01,,True
U547,User_546,Jaipur,2026-01-01,,True
U548,User_547,Jaipur,2026-01-01,,True
U549,User_548,Mumbai,2026-01-01,2026-04-15,False
U549,User_548,Jaipur,2026-04-16,,True
U550,User_549,Mumbai,2026-01-01,2026-04-15,False
U550,User_549,Jaipur,2026-04-16,,True
U551,User_550,Bangalore,2026-01-01,2026-04-15,False
U551,User_550,Mumbai,2026-04-16,,True
U552,User_551,Delhi,2026-01-01,,True
U553,User_552,Delhi,2026-01-01,,True
U554,User_553,Jaipur,2026-01-01,,True
U555,User_554,Mumbai,2026-01-01,,True
U556,User_555,Bangalore,2026-01-01,,True
U557,User_556,Bangalore,2026-01-01,,True
U558,User_557,Mumbai,2026-01-01,2026-04-15,False
U558,User_557,Jaipur,2026-04-16,,True
U559,User_558,Bangalore,2026-01-01,,True
U560,User_559,Jaipur,2026-01-01,,True
U561,User_560,Jaipur,2026-01-01,2026-04-15,False
U561,User_560,Delhi,2026-04-16,,True
U562,User_561,Delhi,2026-01-01,,True
U563,User_562,Bangalore,2026-01-01,,True
U564,User_563,Jaipur,2026-01-01,,True
U565,User_564,Jaipur,2026-01-01,,True
U566,User_565,Mumbai,2026-01-01,,True
U567,User_566,Bangalore,2026-01-01,2026-04-15,False
U567,User_566,Jaipur,2026-04-16,,True
U568,User_567,Delhi,2026-01-01,2026-04-15,False
U568,User_567,Bangalore,2026-04-16,,True
U569,User_568,Delhi,2026-01-01,2026-04-15,False
U569,User_568,Mumbai,2026-04-16,,True
U570,User_569,Bangalore,2026-01-01,,True
U571,User_570,Delhi,2026-01-01,,True
U572,User_571,Mumbai,2026-01-01,,True
U573,User_572,Delhi,2026-01-01,2026-04-15,False
U573,User_572,Jaipur,2026-04-16,,True
U574,User_573,Delhi,2026-01-01,,True
U575,User_574,Bangalore,2026-01-01,2026-04-15,False
U575,User_574,Mumbai,2026-04-16,,True
U576,User_575,Mumbai,2026-01-01,2026-04-15,False
U576,User_575,Delhi,2026-04-16,,True
U577,User_576,Mumbai,2026-01-01,,True
U578,User_577,Delhi,2026-01-01,,True
U579,User_578,Bangalore,2026-01-01,,True
U580,User_579,Jaipur,2026-01-01,,True
U581,User_580,Delhi,2026-01-01,,True
U582,User_581,Mumbai,2026-01-01,,True
U583,User_582,Jaipur,2026-01-01,,True
U584,User_583,Mumbai,2026-01-01,,True
U585,User_584,Delhi,2026-01-01,,True
U586,User_585,Mumbai,2026-01-01,,True
U587,User_586,Mumbai,2026-01-01,2026-04-15,False
U587,User_586,Delhi,2026-04-16,,True
U588,User_587,Bangalore,2026-01-01,,True
U589,User_588,Mumbai,2026-01-01,,True
U590,User_589,Bangalore,2026-01-01,2026-04-15,False
U590,User_589,Jaipur,2026-04-16,,True
U591,User_590,Bangalore,2026-01-01,,True
U592,User_591,Delhi,2026-01-01,,True
U593,User_592,Mumbai,2026-01-01,,True
U594,User_593,Jaipur,2026-01-01,,True
U595,User_594,Delhi,2026-01-01,2026-04-15,False
U595,User_594,Bangalore,2026-04-16,,True
U596,User_595,Mumbai,2026-01-01,,True
U597,User_596,Jaipur,2026-01-01,2026-04-15,False
U597,User_596,Bangalore,2026-04-16,,True
U598,User_597,Mumbai,2026-01-01,2026-04-15,False
U598,User_597,Delhi,2026-04-16,,True
U599,User_598,Bangalore,2026-01-01,,True
U600,User_599,Jaipur,2026-01-01,,True
U601,User_600,Delhi,2026-01-01,2026-04-15,False
U601,User_600,Bangalore,2026-04-16,,True
U602,User_601,Jaipur,2026-01-01,2026-04-15,False
U602,User_601,Delhi,2026-04-16,,True
U603,User_602,Bangalore,2026-01-01,,True
U604,User_603,Mumbai,2026-01-01,,True
U605,User_604,Mumbai,2026-01-01,2026-04-15,False
U605,User_604,Delhi,2026-04-16,,True
U606,User_605,Jaipur,2026-01-01,,True
U607,User_606,Mumbai,2026-01-01,,True
U608,User_607,Jaipur,2026-01-01,,True
U609,User_608,Delhi,2026-01-01,,True
U610,User_609,Delhi,2026-01-01,,True
U611,User_610,Delhi,2026-01-01,2026-04-15,False
U611,User_610,Jaipur,2026-04-16,,True
U612,User_611,Jaipur,2026-01-01,,True
U613,User_612,Jaipur,2026-01-01,,True
U614,User_613,Mumbai,2026-01-01,,True
U615,User_614,Mumbai,2026-01-01,,True
U616,User_615,Bangalore,2026-01-01,,True
U617,User_616,Bangalore,2026-01-01,,True
U618,User_617,Delhi,2026-01-01,,True
U619,User_618,Delhi,2026-01-01,,True
U620,User_619,Bangalore,2026-01-01,,True
U621,User_620,Mumbai,2026-01-01,2026-04-15,False
U621,User_620,Jaipur,2026-04-16,,True
U622,User_621,Mumbai,2026-01-01,,True
U623,User_622,Bangalore,2026-01-01,,True
U624,User_623,Mumbai,2026-01-01,,True
U625,User_624,Mumbai,2026-01-01,,True
U626,User_625,Mumbai,2026-01-01,,True
U627,User_626,Delhi,2026-01-01,,True
U628,User_627,Delhi,2026-01-01,,True
U629,User_628,Bangalore,2026-01-01,,True
U630,User_629,Bangalore,2026-01-01,,True
U631,User_630,Jaipur,2026-01-01,,True
U632,User_631,Mumbai,2026-01-01,,True
U633,User_632,Jaipur,2026-01-01,,True
U634,User_633,Delhi,2026-01-01,,True
U635,User_634,Jaipur,2026-01-01,,True
U636,User_635,Delhi,2026-01-01,,True
U637,User_636,Jaipur,2026-01-01,,True
U638,User_637,Delhi,2026-01-01,,True
U639,User_638,Jaipur,2026-01-01,2026-04-15,False
U639,User_638,Mumbai,2026-04-16,,True
U640,User_639,Jaipur,2026-01-01,,True
U641,User_640,Bangalore,2026-01-01,,True
U642,User_641,Jaipur,2026-01-01,,True
U643,User_642,Mumbai,2026-01-01,,True
U644,User_643,Jaipur,2026-01-01,,True
U645,User_644,Delhi,2026-01-01,,True
U646,User_645,Jaipur,2026-01-01,,True
U647,User_646,Mumbai,2026-01-01,2026-04-15,False
U647,User_646,Delhi,2026-04-16,,True
U648,User_647,Jaipur,2026-01-01,,True
U649,User_648,Delhi,2026-01-01,,True
U650,User_649,Mumbai,2026-01-01,,True
U651,User_650,Mumbai,2026-01-01,,True
U652,User_651,Mumbai,2026-01-01,,True
U653,User_652,Bangalore,2026-01-01,2026-04-15,False
U653,User_652,Mumbai,2026-04-16,,True
U654,User_653,Mumbai,2026-01-01,,True
U655,User_654,Delhi,2026-01-01,,True
U656,User_655,Delhi,2026-01-01,,True
U657,User_656,Bangalore,2026-01-01,,True
U658,User_657,Delhi,2026-01-01,2026-04-15,False
U658,User_657,Bangalore,2026-04-16,,True
U659,User_658,Delhi,2026-01-01,,True
U660,User_659,Delhi,2026-01-01,,True
U661,User_660,Bangalore,2026-01-01,2026-04-15,False
U661,User_660,Mumbai,2026-04-16,,True
U662,User_661,Mumbai,2026-01-01,2026-04-15,False
U662,User_661,Delhi,2026-04-16,,True
U663,User_662,Jaipur,2026-01-01,,True
U664,User_663,Mumbai,2026-01-01,,True
U665,User_664,Mumbai,2026-01-01,,True
U666,User_665,Jaipur,2026-01-01,,True
U667,User_666,Bangalore,2026-01-01,2026-04-15,False
U667,User_666,Jaipur,2026-04-16,,True
U668,User_667,Bangalore,2026-01-01,,True
U669,User_668,Delhi,2026-01-01,,True
U670,User_669,Bangalore,2026-01-01,,True
U671,User_670,Jaipur,2026-01-01,2026-04-15,False
U671,User_670,Mumbai,2026-04-16,,True
U672,User_671,Delhi,2026-01-01,,True
U673,User_672,Bangalore,2026-01-01,2026-04-15,False
U673,User_672,Mumbai,2026-04-16,,True
U674,User_673,Bangalore,2026-01-01,2026-04-15,False
U674,User_673,Mumbai,2026-04-16,,True
U675,User_674,Bangalore,2026-01-01,,True
U676,User_675,Jaipur,2026-01-01,2026-04-15,False
U676,User_675,Delhi,2026-04-16,,True
U677,User_676,Jaipur,2026-01-01,2026-04-15,False
U677,User_676,Bangalore,2026-04-16,,True
U678,User_677,Mumbai,2026-01-01,,True
U679,User_678,Bangalore,2026-01-01,2026-04-15,False
U679,User_678,Delhi,2026-04-16,,True
U680,User_679,Bangalore,2026-01-01,,True
U681,User_680,Jaipur,2026-01-01,,True
U682,User_681,Delhi,2026-01-01,,True
U683,User_682,Jaipur,2026-01-01,,True
U684,User_683,Bangalore,2026-01-01,2026-04-15,False
U684,User_683,Jaipur,2026-04-16,,True
U685,User_684,Mumbai,2026-01-01,2026-04-15,False
U685,User_684,Jaipur,2026-04-16,,True
U686,User_685,Mumbai,2026-01-01,,True
U687,User_686,Bangalore,2026-01-01,,True
U688,User_687,Mumbai,2026-01-01,2026-04-15,False
U688,User_687,Bangalore,2026-04-16,,True
U689,User_688,Bangalore,2026-01-01,,True
U690,User_689,Mumbai,2026-01-01,,True
U691,User_690,Bangalore,2026-01-01,,True
U692,User_691,Bangalore,2026-01-01,2026-04-15,False
U692,User_691,Delhi,2026-04-16,,True
U693,User_692,Delhi,2026-01-01,2026-04-15,False
U693,User_692,Mumbai,2026-04-16,,True
U694,User_693,Bangalore,2026-01-01,2026-04-15,False
U694,User_693,Mumbai,2026-04-16,,True
U695,User_694,Jaipur,2026-01-01,,True
U696,User_695,Delhi,2026-01-01,2026-04-15,False
U696,User_695,Mumbai,2026-04-16,,True
U697,User_696,Bangalore,2026-01-01,,True
U698,User_697,Mumbai,2026-01-01,,True
U699,User_698,Jaipur,2026-01-01,,True
U700,User_699,Jaipur,2026-01-01,,True
U701,User_700,Bangalore,2026-01-01,,True
U702,User_701,Bangalore,2026-01-01,2026-04-15,False
U702,User_701,Jaipur,2026-04-16,,True
U703,User_702,Bangalore,2026-01-01,2026-04-15,False
U703,User_702,Mumbai,2026-04-16,,True
U704,User_703,Delhi,2026-01-01,,True
U705,User_704,Bangalore,2026-01-01,,True
U706,User_705,Delhi,2026-01-01,,True
U707,User_706,Delhi,2026-01-01,,True
U708,User_707,Mumbai,2026-01-01,,True
U709,User_708,Delhi,2026-01-01,2026-04-15,False
U709,User_708,Jaipur,2026-04-16,,True
U710,User_709,Mumbai,2026-01-01,2026-04-15,False
U710,User_709,Bangalore,2026-04-16,,True
U711,User_710,Jaipur,2026-01-01,,True
U712,User_711,Mumbai,2026-01-01,,True
U713,User_712,Delhi,2026-01-01,,True
U714,User_713,Delhi,2026-01-01,,True
U715,User_714,Bangalore,2026-01-01,,True
U716,User_715,Jaipur,2026-01-01,2026-04-15,False
U716,User_715,Mumbai,2026-04-16,,True
U717,User_716,Mumbai,2026-01-01,,True
U718,User_717,Jaipur,2026-01-01,2026-04-15,False
U718,User_717,Delhi,2026-04-16,,True
U719,User_718,Mumbai,2026-01-01,,True
U720,User_719,Delhi,2026-01-01,,True
U721,User_720,Mumbai,2026-01-01,,True
U722,User_721,Delhi,2026-01-01,,True
U723,User_722,Delhi,2026-01-01,,True
U724,User_723,Jaipur,2026-01-01,,True
U725,User_724,Delhi,2026-01-01,,True
U726,User_725,Delhi,2026-01-01,,True
U727,User_726,Delhi,2026-01-01,,True
U728,User_727,Mumbai,2026-01-01,2026-04-15,False
U728,User_727,Jaipur,2026-04-16,,True
U729,User_728,Delhi,2026-01-01,2026-04-15,False
U729,User_728,Bangalore,2026-04-16,,True
U730,User_729,Mumbai,2026-01-01,,True
U731,User_730,Bangalore,2026-01-01,,True
U732,User_731,Mumbai,2026-01-01,,True
U733,User_732,Jaipur,2026-01-01,,True
U734,User_733,Mumbai,2026-01-01,,True
U735,User_734,Delhi,2026-01-01,,True
U736,User_735,Jaipur,2026-01-01,,True
U737,User_736,Mumbai,2026-01-01,,True
U738,User_737,Jaipur,2026-01-01,,True
U739,User_738,Mumbai,2026-01-01,,True
U740,User_739,Jaipur,2026-01-01,,True
U741,User_740,Delhi,2026-01-01,,True
U742,User_741,Mumbai,2026-01-01,,True
U743,User_742,Bangalore,2026-01-01,,True
U744,User_743,Jaipur,2026-01-01,,True
U745,User_744,Delhi,2026-01-01,,True
U746,User_745,Delhi,2026-01-01,,True
U747,User_746,Mumbai,2026-01-01,2026-04-15,False
U747,User_746,Delhi,2026-04-16,,True
U748,User_747,Bangalore,2026-01-01,,True
U749,User_748,Jaipur,2026-01-01,,True
U750,User_749,Mumbai,2026-01-01,,True
U751,User_750,Delhi,2026-01-01,2026-04-15,False
U751,User_750,Jaipur,2026-04-16,,True
U752,User_751,Jaipur,2026-01-01,,True
U753,User_752,Delhi,2026-01-01,2026-04-15,False
U753,User_752,Bangalore,2026-04-16,,True
U754,User_753,Bangalore,2026-01-01,,True
U755,User_754,Delhi,2026-01-01,,True
U756,User_755,Bangalore,2026-01-01,,True
U757,User_756,Bangalore,2026-01-01,2026-04-15,False
U757,User_756,Delhi,2026-04-16,,True
U758,User_757,Delhi,2026-01-01,,True
U759,User_758,Mumbai,2026-01-01,,True
U760,User_759,Jaipur,2026-01-01,,True
U761,User_760,Delhi,2026-01-01,,True
U762,User_761,Bangalore,2026-01-01,,True
U763,User_762,Jaipur,2026-01-01,,True
U764,User_763,Bangalore,2026-01-01,2026-04-15,False
U764,User_763,Mumbai,2026-04-16,,True
U765,User_764,Mumbai,2026-01-01,,True
U766,User_765,Jaipur,2026-01-01,2026-04-15,False
U766,User_765,Bangalore,2026-04-16,,True
U767,User_766,Mumbai,2026-01-01,,True
U768,User_767,Bangalore,2026-01-01,,True
U769,User_768,Mumbai,2026-01-01,2026-04-15,False
U769,User_768,Bangalore,2026-04-16,,True
U770,User_769,Mumbai,2026-01-01,,True
U771,User_770,Bangalore,2026-01-01,,True
U772,User_771,Bangalore,2026-01-01,,True
U773,User_772,Bangalore,2026-01-01,,True
U774,User_773,Delhi,2026-01-01,2026-04-15,False
U774,User_773,Jaipur,2026-04-16,,True
U775,User_774,Mumbai,2026-01-01,,True
U776,User_775,Jaipur,2026-01-01,,True
U777,User_776,Mumbai,2026-01-01,,True
U778,User_777,Mumbai,2026-01-01,2026-04-15,False
U778,User_777,Delhi,2026-04-16,,True
U779,User_778,Delhi,2026-01-01,,True
U780,User_779,Mumbai,2026-01-01,,True
U781,User_780,Jaipur,2026-01-01,2026-04-15,False
U781,User_780,Delhi,2026-04-16,,True
U782,User_781,Delhi,2026-01-01,,True
U783,User_782,Bangalore,2026-01-01,,True
U784,User_783,Delhi,2026-01-01,,True
U785,User_784,Bangalore,2026-01-01,,True
U786,User_785,Mumbai,2026-01-01,,True
U787,User_786,Delhi,2026-01-01,,True
U788,User_787,Jaipur,2026-01-01,,True
U789,User_788,Delhi,2026-01-01,,True
U790,User_789,Mumbai,2026-01-01,,True
U791,User_790,Jaipur,2026-01-01,,True
U792,User_791,Jaipur,2026-01-01,,True
U793,User_792,Bangalore,2026-01-01,,True
U794,User_793,Jaipur,2026-01-01,,True
U795,User_794,Mumbai,2026-01-01,,True
U796,User_795,Mumbai,2026-01-01,,True
U797,User_796,Jaipur,2026-01-01,,True
U798,User_797,Bangalore,2026-01-01,,True
U799,User_798,Mumbai,2026-01-01,,True
U800,User_799,Bangalore,2026-01-01,,True
U801,User_800,Jaipur,2026-01-01,,True
U802,User_801,Bangalore,2026-01-01,2026-04-15,False
U802,User_801,Jaipur,2026-04-16,,True
U803,User_802,Bangalore,2026-01-01,,True
U804,User_803,Bangalore,2026-01-01,,True
U805,User_804,Mumbai,2026-01-01,,True
U806,User_805,Jaipur,2026-01-01,,True
U807,User_806,Bangalore,2026-01-01,,True
U808,User_807,Bangalore,2026-01-01,,True
U809,User_808,Bangalore,2026-01-01,,True
U810,User_809,Jaipur,2026-01-01,,True
U811,User_810,Delhi,2026-01-01,,True
U812,User_811,Mumbai,2026-01-01,,True
U813,User_812,Bangalore,2026-01-01,,True
U814,User_813,Delhi,2026-01-01,,True
U815,User_814,Mumbai,2026-01-01,2026-04-15,False
U815,User_814,Jaipur,2026-04-16,,True
U816,User_815,Mumbai,2026-01-01,,True
U817,User_816,Delhi,2026-01-01,,True
U818,User_817,Jaipur,2026-01-01,2026-04-15,False
U818,User_817,Delhi,2026-04-16,,True
U819,User_818,Mumbai,2026-01-01,,True
U820,User_819,Bangalore,2026-01-01,2026-04-15,False
U820,User_819,Jaipur,2026-04-16,,True
U821,User_820,Mumbai,2026-01-01,,True
U822,User_821,Jaipur,2026-01-01,,True
U823,User_822,Jaipur,2026-01-01,2026-04-15,False
U823,User_822,Mumbai,2026-04-16,,True
U824,User_823,Mumbai,2026-01-01,,True
U825,User_824,Jaipur,2026-01-01,2026-04-15,False
U825,User_824,Mumbai,2026-04-16,,True
U826,User_825,Jaipur,2026-01-01,,True
U827,User_826,Mumbai,2026-01-01,,True
U828,User_827,Delhi,2026-01-01,2026-04-15,False
U828,User_827,Bangalore,2026-04-16,,True
U829,User_828,Delhi,2026-01-01,,True
U830,User_829,Delhi,2026-01-01,,True
U831,User_830,Jaipur,2026-01-01,,True
U832,User_831,Delhi,2026-01-01,,True
U833,User_832,Jaipur,2026-01-01,,True
U834,User_833,Delhi,2026-01-01,2026-04-15,False
U834,User_833,Jaipur,2026-04-16,,True
U835,User_834,Mumbai,2026-01-01,,True
U836,User_835,Mumbai,2026-01-01,,True
U837,User_836,Mumbai,2026-01-01,2026-04-15,False
U837,User_836,Delhi,2026-04-16,,True
U838,User_837,Jaipur,2026-01-01,,True
U839,User_838,Jaipur,2026-01-01,,True
U840,User_839,Jaipur,2026-01-01,2026-04-15,False
U840,User_839,Bangalore,2026-04-16,,True
U841,User_840,Delhi,2026-01-01,,True
U842,User_841,Bangalore,2026-01-01,,True
U843,User_842,Delhi,2026-01-01,,True
U844,User_843,Mumbai,2026-01-01,,True
U845,User_844,Mumbai,2026-01-01,2026-04-15,False
U845,User_844,Jaipur,2026-04-16,,True
U846,User_845,Mumbai,2026-01-01,,True
U847,User_846,Delhi,2026-01-01,2026-04-15,False
U847,User_846,Bangalore,2026-04-16,,True
U848,User_847,Jaipur,2026-01-01,,True
U849,User_848,Mumbai,2026-01-01,2026-04-15,False
U849,User_848,Delhi,2026-04-16,,True
U850,User_849,Mumbai,2026-01-01,,True
U851,User_850,Mumbai,2026-01-01,,True
U852,User_851,Bangalore,2026-01-01,,True
U853,User_852,Mumbai,2026-01-01,,True
U854,User_853,Delhi,2026-01-01,,True
U855,User_854,Mumbai,2026-01-01,,True
U856,User_855,Mumbai,2026-01-01,2026-04-15,False
U856,User_855,Delhi,2026-04-16,,True
U857,User_856,Delhi,2026-01-01,,True
U858,User_857,Bangalore,2026-01-01,,True
U859,User_858,Bangalore,2026-01-01,2026-04-15,False
U859,User_858,Jaipur,2026-04-16,,True
U860,User_859,Delhi,2026-01-01,,True
U861,User_860,Delhi,2026-01-01,2026-04-15,False
U861,User_860,Bangalore,2026-04-16,,True
U862,User_861,Jaipur,2026-01-01,,True
U863,User_862,Jaipur,2026-01-01,,True
U864,User_863,Jaipur,2026-01-01,2026-04-15,False
U864,User_863,Delhi,2026-04-16,,True
U865,User_864,Mumbai,2026-01-01,,True
U866,User_865,Delhi,2026-01-01,,True
U867,User_866,Bangalore,2026-01-01,,True
U868,User_867,Jaipur,2026-01-01,,True
U869,User_868,Delhi,2026-01-01,,True
U870,User_869,Bangalore,2026-01-01,,True
U871,User_870,Jaipur,2026-01-01,,True
U872,User_871,Jaipur,2026-01-01,,True
U873,User_872,Jaipur,2026-01-01,2026-04-15,False
U873,User_872,Delhi,2026-04-16,,True
U874,User_873,Bangalore,2026-01-01,,True
U875,User_874,Jaipur,2026-01-01,,True
U876,User_875,Delhi,2026-01-01,,True
U877,User_876,Mumbai,2026-01-01,,True
U878,User_877,Delhi,2026-01-01,,True
U879,User_878,Delhi,2026-01-01,,True
U880,User_879,Delhi,2026-01-01,,True
U881,User_880,Bangalore,2026-01-01,,True
U882,User_881,Mumbai,2026-01-01,,True
U883,User_882,Bangalore,2026-01-01,,True
U884,User_883,Delhi,2026-01-01,,True
U885,User_884,Bangalore,2026-01-01,2026-04-15,False
U885,User_884,Jaipur,2026-04-16,,True
U886,User_885,Bangalore,2026-01-01,2026-04-15,False
U886,User_885,Jaipur,2026-04-16,,True
U887,User_886,Jaipur,2026-01-01,,True
U888,User_887,Delhi,2026-01-01,,True
U889,User_888,Jaipur,2026-01-01,,True
U890,User_889,Bangalore,2026-01-01,,True
U891,User_890,Mumbai,2026-01-01,,True
U892,User_891,Bangalore,2026-01-01,,True
U893,User_892,Delhi,2026-01-01,,True
U894,User_893,Jaipur,2026-01-01,,True
U895,User_894,Bangalore,2026-01-01,2026-04-15,False
U895,User_894,Delhi,2026-04-16,,True
U896,User_895,Bangalore,2026-01-01,,True
U897,User_896,Jaipur,2026-01-01,,True
U898,User_897,Mumbai,2026-01-01,,True
U899,User_898,Bangalore,2026-01-01,,True
U900,User_899,Jaipur,2026-01-01,,True
U901,User_900,Bangalore,2026-01-01,2026-04-15,False
U901,User_900,Mumbai,2026-04-16,,True
U902,User_901,Mumbai,2026-01-01,,True
U903,User_902,Bangalore,2026-01-01,,True
U904,User_903,Jaipur,2026-01-01,,True
U905,User_904,Mumbai,2026-01-01,,True
U906,User_905,Bangalore,2026-01-01,,True
U907,User_906,Jaipur,2026-01-01,,True
U908,User_907,Mumbai,2026-01-01,,True
U909,User_908,Delhi,2026-01-01,2026-04-15,False
U909,User_908,Bangalore,2026-04-16,,True
U910,User_909,Mumbai,2026-01-01,,True
U911,User_910,Delhi,2026-01-01,,True
U912,User_911,Jaipur,2026-01-01,,True
U913,User_912,Jaipur,2026-01-01,,True
U914,User_913,Jaipur,2026-01-01,,True
U915,User_914,Jaipur,2026-01-01,,True
U916,User_915,Jaipur,2026-01-01,,True
U917,User_916,Bangalore,2026-01-01,,True
U918,User_917,Mumbai,2026-01-01,,True
U919,User_918,Delhi,2026-01-01,2026-04-15,False
U919,User_918,Bangalore,2026-04-16,,True
U920,User_919,Bangalore,2026-01-01,,True
U921,User_920,Mumbai,2026-01-01,2026-04-15,False
U921,User_920,Bangalore,2026-04-16,,True
U922,User_921,Bangalore,2026-01-01,2026-04-15,False
U922,User_921,Jaipur,2026-04-16,,True
U923,User_922,Delhi,2026-01-01,,True
U924,User_923,Mumbai,2026-01-01,,True
U925,User_924,Bangalore,2026-01-01,2026-04-15,False
U925,User_924,Mumbai,2026-04-16,,True
U926,User_925,Delhi,2026-01-01,,True
U927,User_926,Bangalore,2026-01-01,,True
U928,User_927,Jaipur,2026-01-01,,True
U929,User_928,Jaipur,2026-01-01,2026-04-15,False
U929,User_928,Mumbai,2026-04-16,,True
U930,User_929,Bangalore,2026-01-01,,True
U931,User_930,Bangalore,2026-01-01,,True
U932,User_931,Mumbai,2026-01-01,,True
U933,User_932,Bangalore,2026-01-01,,True
U934,User_933,Mumbai,2026-01-01,,True
U935,User_934,Delhi,2026-01-01,,True
U936,User_935,Mumbai,2026-01-01,,True
U937,User_936,Bangalore,2026-01-01,,True
U938,User_937,Bangalore,2026-01-01,,True
U939,User_938,Mumbai,2026-01-01,,True
U940,User_939,Delhi,2026-01-01,,True
U941,User_940,Jaipur,2026-01-01,,True
U942,User_941,Mumbai,2026-01-01,,True
U943,User_942,Delhi,2026-01-01,,True
U944,User_943,Mumbai,2026-01-01,,True
U945,User_944,Jaipur,2026-01-01,,True
U946,User_945,Delhi,2026-01-01,2026-04-15,False
U946,User_945,Mumbai,2026-04-16,,True
U947,User_946,Delhi,2026-01-01,,True
U948,User_947,Bangalore,2026-01-01,,True
U949,User_948,Jaipur,2026-01-01,,True
U950,User_949,Jaipur,2026-01-01,2026-04-15,False
U950,User_949,Mumbai,2026-04-16,,True
U951,User_950,Mumbai,2026-01-01,,True
U952,User_951,Mumbai,2026-01-01,,True
U953,User_952,Delhi,2026-01-01,,True
U954,User_953,Jaipur,2026-01-01,,True
U955,User_954,Jaipur,2026-01-01,,True
U956,User_955,Delhi,2026-01-01,,True
U957,User_956,Bangalore,2026-01-01,,True
U958,User_957,Jaipur,2026-01-01,,True
U959,User_958,Mumbai,2026-01-01,,True
U960,User_959,Mumbai,2026-01-01,2026-04-15,False
